GBPNID,PlaceName,GridRef,Lat,Lng,HistCounty,Division,AdCounty,District,UniAuth,Police,Region,Alternative_Names,Type
41468,Spark Bridge,SD3084,54.254311,-3.069826,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
41570,Spring Bank,NY2224,54.605121,-3.2090288,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
41638,Sprunston,NY3948,54.827635,-2.938292,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
41679,St Bees,NX9711,54.492215,-3.590352,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
41765,St Helens,NY0132,54.673306,-3.5367215,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
41947,Staffield,NY5442,54.778043,-2.71124,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
41959,Stainburn,NY0228,54.645222,-3.520194,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
41982,Stainton,NY3856,54.903538,-2.965945,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
41983,Stainton,NY4827,54.643606,-2.796443,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
41986,Stainton,SD5285,54.262552,-2.7378174,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
41991,Stainton with Adgarley,SD2472,54.142799,-3.154209,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
41997,Stair,NY2321,54.580218,-3.184333,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
42048,Standingstone,NY2549,54.832095,-3.160557,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
42084,Stank,SD2370,54.124108,-3.172358,Lancashire,,Cumbria,Barrow-in-Furness,,Cumbria,England,,Settlement
42179,Stanwix,NY3957,54.905098,-2.938845,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
42209,Stapleton,NY5071,55.035041,-2.7768107,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
42247,Station Hill,NY2548,54.829781,-3.167497,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
42261,Staveley,SD4798,54.375053,-2.814282,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
42264,Staveley-in-Cartmel,SD3786,54.267522,-2.954269,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
42294,Steel Green,SD1678,54.199543,-3.276131,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
42447,Stockdalewath,NY3845,54.796744,-2.958264,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
42646,Stone House,SD7785,54.267537,-2.350041,Yorkshire,West Riding,Cumbria,South Lakeland,,Cumbria,England,,Settlement
42648,Stone Raise,NY4049,54.83828,-2.933089,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
42700,Stonethwaite,NY2613,54.513215,-3.142231,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
42771,Storrs,SD3994,54.341656,-2.930881,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
42773,Storth,SD4780,54.215026,-2.805043,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
42870,Strands,SD1884,54.246992,-3.251197,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
42930,Strawberry Bank,SD4189,54.293197,-2.9079514,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
42942,Street,NY6208,54.466473,-2.573138,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
43127,Stubble Green,SD0599,54.377608,-3.464067,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
43247,Summerlands,SD5386,54.269872,-2.716282,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
43265,Sunbrick,SD2873,54.154603,-3.093285,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
43269,Sunderland,NY1835,54.706954,-3.271835,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
43448,Swallowhurst,SD1091,54.307336,-3.379985,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
43502,Swarthmoor,SD2776,54.183466,-3.111669,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
43514,Sweetholme,NY5518,54.555229,-2.6972938,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
43575,Swinside,NY2421,54.585265,-3.173647,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
43724,Talkin,NY5457,54.908111,-2.7062,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
43729,Tallentire,NY1035,54.705201,-3.390511,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
43879,Tarns,NY1247,54.818692,-3.368727,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
43880,Tarnside,SD4390,54.309829,-2.872216,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
43883,Tarraby,NY4058,54.913924,-2.924698,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
43953,Tebay,NY6104,54.434435,-2.589726,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
44002,Temple Sowerby,NY6126,54.636377,-2.602467,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
44076,Thackthwaite,NY1423,54.60083,-3.320385,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
44193,Green, The,SD1884,54.25239,-3.259342,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
44193,The Green,SD1884,54.25239,-3.259342,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
44194,Green, The,SD3676,54.182369,-2.96806,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
44194,The Green,SD3676,54.182369,-2.96806,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
44246,Hill, The,SD1782,54.235652,-3.261287,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
44246,The Hill,SD1782,54.235652,-3.261287,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
44256,Howe, The,SD4588,54.289675,-2.837224,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
44256,The Howe,SD4588,54.289675,-2.837224,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
44442,Thethwaite,NY3744,54.787175,-2.974833,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
44479,Thomas Close,NY4340,54.756696,-2.882574,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
44519,Thornby,NY2851,54.857269,-3.11143,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
44563,Thornhill,NY0108,54.466493,-3.523898,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
44591,Thornthwaite,NY2225,54.6187,-3.200937,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
44631,Thorpe,NY4926,54.632494,-2.777636,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
44698,Threapland,NY1539,54.741754,-3.3111303,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
44737,Threlkeld,NY3125,54.618136,-3.055081,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
44821,Thursby,NY3250,54.842106,-3.050062,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
44831,Thurstonfield,NY3156,54.900785,-3.069274,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
44840,Thwaite Flat,SD2174,54.159663,-3.203534,Lancashire,,Cumbria,Barrow-in-Furness,,Cumbria,England,,Settlement
44841,Thwaite Head,SD3490,54.306445,-3.006626,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
44962,Tindale,NY6159,54.928546,-2.599195,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
45010,Tirril,NY5026,54.632864,-2.770377,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
45055,Tivoli,NX9920,54.565108,-3.5635826,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
45084,Todhills,NY3663,54.958106,-2.98615,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
45257,Torpenhow,NY2039,54.745058,-3.237297,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
45295,Torver,SD2894,54.337727,-3.10386,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
45347,Tottlebank,SD3184,54.250948,-3.053622,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
45383,Town End,NY3406,54.445096,-3.0192556,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
45384,Town End,NY4002,54.409898,-2.9259362,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
45385,Town End,NY6325,54.622445,-2.563713,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
45387,Town End,SD3598,54.374229,-2.9890964,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
45388,Town End,SD4483,54.243956,-2.8599119,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
45389,Town End,SD6282,54.232288,-2.5844498,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
45407,Town Head,NY3309,54.471922,-3.0353536,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
45408,Town Head,NY4103,54.425951,-2.908591,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
45409,Town Head,NY5825,54.620704,-2.642673,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
45410,Town Head,NY6022,54.591595,-2.6205362,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
45411,Town Head,NY6214,54.519859,-2.5885505,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
45412,Town Head,NY6425,54.626532,-2.554475,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
45413,Town Head,NY6712,54.507862,-2.501901,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
45414,Town Head,NY6924,54.610202,-2.4814748,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
45528,Towngate,NY5246,54.813981,-2.7379391,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
45538,Townhead,NY0735,54.709141,-3.437988,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
45539,Townhead,NY5439,54.746156,-2.708351,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
45540,Townhead,NY6334,54.700616,-2.567123,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
46230,Troutbeck,NY4103,54.420643,-2.909244,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
46231,Troutbeck Bridge,NY4000,54.395951,-2.91794,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
46691,Ulcat Row,NY4022,54.594642,-2.920855,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
46696,Uldale,NY2436,54.721492,-3.166711,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
46708,Ullock,NY0724,54.603166,-3.431154,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
46709,Ullock,NY2423,54.596441,-3.1778149,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
46710,Ulpha,SD1993,54.326942,-3.237169,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
46716,Ulverston,SD2878,54.195406,-3.092599,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
46725,Underbarrow,SD4691,54.319106,-2.823355,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
46749,Unthank,NY3948,54.829356,-2.948139,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
46750,Unthank,NY4535,54.714582,-2.8434408,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
46751,Unthank,NY6140,54.758393,-2.606003,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
46888,Denton, Upper,NY6165,54.981199,-2.600916,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
46888,Upper Denton,NY6165,54.981199,-2.600916,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
47126,Upperby,NY4053,54.873161,-2.9239047,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
47153,Upton,NY3239,54.744074,-3.056286,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
47335,Vickerstown,SD1868,54.107385,-3.2489046,Lancashire,,Cumbria,Barrow-in-Furness,,Cumbria,England,,Settlement
47451,Waitby,NY7508,54.468418,-2.3854745,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
47466,Walby,NY4360,54.93498,-2.8791543,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
47543,Wall End,SD2383,54.238781,-3.1793716,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
47647,Walton,NY5264,54.972535,-2.7490303,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
47707,Wampool,NY2454,54.880836,-3.185339,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
47745,Warcop,NY7415,54.534638,-2.3899312,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
47886,Warwick Bridge,NY4756,54.904009,-2.8178746,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
47888,Warwick-on-Eden,NY4656,54.90097,-2.8352787,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
47889,Warwicksland,NY4477,55.086389,-2.8647391,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
47891,Wasdale Head,NY1808,54.464998,-3.256487,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
47933,Watchgate,SD5299,54.384644,-2.7276727,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
47934,Watchhill,NY1842,54.773493,-3.2641038,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
47937,Watendlath,NY2716,54.537004,-3.1205386,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
47952,Water Garth Nook,SD1867,54.092345,-3.2552262,Lancashire,,Cumbria,Barrow-in-Furness,,Cumbria,England,,Settlement
47960,Water Yeat,SD2889,54.293689,-3.0943924,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
47967,Waterend,NY1122,54.589921,-3.371878,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
47974,Waterfoot,NY4624,54.614173,-2.829935,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
47987,Waterhead,NY3703,54.422342,-2.9631754,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
48017,Watermillock,NY4422,54.596142,-2.8601364,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
48030,Waterside,NY2245,54.800664,-3.2127912,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
48052,Wath,NY6805,54.44123,-2.488751,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
48056,Wath Brow,NY0214,54.517097,-3.502299,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
48107,Waverbridge,NY2249,54.830626,-3.2129111,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
48109,Waverton,NY2247,54.817511,-3.2042229,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
48151,Weasdale,NY6903,54.428567,-2.4790027,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
48271,Wellington,NY0704,54.423331,-3.42226,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
48321,Welton,NY3544,54.789762,-3.0087181,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
48508,Curthwaite, West,NY3248,54.82886,-3.0577167,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
48508,West Curthwaite,NY3248,54.82886,-3.0577167,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
48532,End, West,NY3259,54.921813,-3.059221,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
48532,West End,NY3259,54.921813,-3.059221,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
48965,Western Bank,NY2448,54.821928,-3.1772099,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
48979,Westfield,NX9927,54.62855,-3.559076,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
49048,Westlinton,NY3964,54.971413,-2.9506231,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
49056,Westmoor End,NY1039,54.746167,-3.3972478,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
49059,Westnewton,NY1343,54.78185,-3.3525293,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
49161,Westward,NY2744,54.793627,-3.1319507,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
49193,Wetheral,NY4654,54.881038,-2.833822,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
49194,Wetheral Plain,NY4655,54.888249,-2.8385387,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
49227,Whale,NY5221,54.58746,-2.7405997,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
49254,Whasset,SD5081,54.222388,-2.7549996,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
49311,Whelpo,NY3039,54.746863,-3.0761004,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
49325,Whicham,SD1382,54.233068,-3.3293165,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
49380,Whitbeck,SD1184,54.247381,-3.356495,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
49465,Whiteclosegate,NY4157,54.910663,-2.9162,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
49504,Whitehaven,NX9718,54.550722,-3.5874619,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
49632,Whitrigg,NY2038,54.735199,-3.234667,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
49633,Whitrigg,NY2257,54.908449,-3.210328,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
49822,Wiggonby,NY2953,54.867247,-3.0977852,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
49842,Wigton,NY2548,54.82485,-3.1612001,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
49963,Willow Holme,NY3956,54.897466,-2.949583,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
50012,Wilton,NY0311,54.485588,-3.484625,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
50061,Wind Hill,SD2771,54.129645,-3.1186197,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
50063,Winder,NY0417,54.546147,-3.4724008,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
50064,Windermere,SD4198,54.379696,-2.9063958,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
50156,Winscales,NY0225,54.611667,-3.5147,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
50167,Winskill,NY5834,54.707716,-2.652743,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
50180,Winster,SD4193,54.333713,-2.8958796,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
50227,Winton,NY7810,54.490127,-2.3385954,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
50298,Witherslack,SD4383,54.2474,-2.87627,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
50399,Wolsty,NY1050,54.839485,-3.39746,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
50540,Woodend,NY0012,54.501098,-3.5318571,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
50541,Woodend,NY0721,54.575628,-3.4402164,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
50542,Woodend,NY2127,54.631919,-3.2253157,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
50543,Woodend,SD1696,54.355885,-3.280972,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
50626,Woodhouse,NX9716,54.531811,-3.588769,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
50627,Woodhouse,SD5183,54.243231,-2.751883,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
50648,Woodhouses,NY3252,54.860092,-3.0533152,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
50660,Woodland,SD2489,54.294454,-3.1569472,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
50726,Woodrow,NY2245,54.79484,-3.2083861,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
50953,Workington,NY0028,54.643368,-3.5493685,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
51093,Wreaks End,SD2286,54.2691,-3.198428,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
51096,Wreay,NY4348,54.831748,-2.8806918,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
51097,Wreay,NY4423,54.606663,-2.8655137,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
51228,Wythop Mill,NY1729,54.655689,-3.2751382,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
51358,Yarlside,SD2371,54.130071,-3.178342,Lancashire,,Cumbria,Barrow-in-Furness,,Cumbria,England,,Settlement
51404,Yearngill,NY1343,54.781211,-3.344914,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
51523,Yottenfews,NY0305,54.432024,-3.491476,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
287752,Abbotsmead,SD2169,54.115941,-3.2013531,Lancashire,,Cumbria,Barrow-in-Furness,,Cumbria,England,,Settlement
287833,Aikhead,NY2349,54.832689,-3.1888415,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
287834,Aikrigg,SD5291,54.319348,-2.7311008,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
287968,Arrowthwaite,NX9617,54.542085,-3.5949795,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
288137,Barbary Plains,NY5431,54.673212,-2.7001053,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
288142,Bardsea Green,SD2974,54.161704,-3.0793425,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
288165,Barrow Island,SD1968,54.10332,-3.2282423,Lancashire,,Cumbria,Barrow-in-Furness,,Cumbria,England,,Settlement
288174,Barton,NY4826,54.630218,-2.7974989,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
288176,Barugh,NY2246,54.808118,-3.2106806,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
288177,Barugh,NY6306,54.450619,-2.5570663,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
288221,Beck,NY0720,54.566848,-3.4294971,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
288223,Beck Wythop,NY2128,54.64453,-3.2198993,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
288224,Beckbottom,NY2745,54.801177,-3.1337952,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
288227,Beckfoot,NY1600,54.39262,-3.28212,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
288228,Beckfoot,SD1989,54.298165,-3.2419346,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
288231,Beckhouse,NY1629,54.652649,-3.2990368,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
288347,Birkthwaite,NY4447,54.822636,-2.8718242,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
288374,Blackbank,NY3467,54.99763,-3.0201962,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
288426,Bleatarn,NY4661,54.941781,-2.8335647,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
288479,Boothby,NY5462,54.956897,-2.707201,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
288526,Bow,NY3356,54.895294,-3.0376123,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
288535,Bowscar,NY5134,54.701052,-2.758434,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
288549,Brackenthwaite,NY5453,54.870288,-2.7067431,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
288553,Bradley,NY6134,54.708073,-2.5920188,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
288618,Briar Rigg,NY2623,54.605541,-3.1321587,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
288683,Brocklebank,NY3042,54.77169,-3.0746297,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
288729,Brougham,NY5228,54.648157,-2.7319089,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
288740,Brownrigg,NY1652,54.863399,-3.2958488,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
288741,Brownrigg,NY4464,54.974383,-2.8746096,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
288823,Burnbanks,NY5116,54.539028,-2.7580529,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
288833,Burnhill,NY4363,54.960251,-2.8815646,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
288907,Caldewgate,NY3955,54.891171,-2.946066,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
289086,Chapelburn,NY5964,54.974165,-2.6295636,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
289261,Clickem,NY4630,54.670023,-2.8293369,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
289268,Clifton Dykes,NY5427,54.638093,-2.7090146,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
289295,Coalfell,NY5959,54.932742,-2.6372188,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
289306,Cocklakes,NY4551,54.851373,-2.8468382,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
289410,Corkickle,NX9717,54.540967,-3.5794777,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
289463,Cowan Head,SD4997,54.367634,-2.7817809,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
289622,Cunsey,SD3894,54.34011,-2.952561,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
289697,Deepdale,SD7284,54.252498,-2.4263555,Yorkshire,West Riding,Cumbria,South Lakeland,,Cumbria,England,,Settlement
289747,Docker,SD5695,54.353641,-2.6744882,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
289750,Doddick,NY3326,54.629075,-3.0319999,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
289776,Dowbiggin,SD6892,54.324467,-2.4861866,Yorkshire,West Riding,Cumbria,South Lakeland,,Cumbria,England,,Settlement
289781,Downfield,SD2468,54.110309,-3.1494875,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
289811,Droomer,SD4198,54.376422,-2.8994882,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
289862,Dunnerdale,SD2195,54.347739,-3.2112442,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
289886,Dykesfield,NY3059,54.922374,-3.0815765,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
289903,East Causewayhead,NY1252,54.862428,-3.3583884,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
